date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:58	83086/83086	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:52%20GMT	https://www.vaticannews.va/pt/papa/news/2025-10/livro-inedito-leao-bancas-2026.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-10/livro-inedito-leao-bancas-2026.html	(from https://www.vaticannews.va/pt.html)
09:14:58	85100/85100	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:08:46%20GMT	https://www.vaticannews.va/pt/papa/news/2025-10/papa-videomensagem-dia-mundial-das-missoes-10-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-10/papa-videomensagem-dia-mundial-das-missoes-10-2025.html	(from https://www.vaticannews.va/pt.html)
09:14:59	10886/10886	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202025%2014:00:06%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/17/Sette-CanoniazzazioniAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/17/Sette-CanoniazzazioniAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:14:59	15935/15935	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Sep%202025%2011:21:21%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/07/26/2025-07-25-videomessaggio-ai-catechisti-vietnamiti/1753510272255.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/07/26/2025-07-25-videomessaggio-ai-catechisti-vietnam/1753510272255.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.500	(from https://www.vaticannews.va/pt.html)
09:14:59	10244/10244	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2010:33:56%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2020/08/12/ANTONIO-CARDOSO-2.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2020/08/12/ANTONIO-CARDOSO-2.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:14:59	8102/8102	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2008:07:37%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2023/12/30/Senza-titolo-1.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2023/12/30/Senza-titolo-1.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:00	79595/79595	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:53%20GMT	https://www.vaticannews.va/pt/vaticano/news/2024-02/canal-do-vatican-news-no-whatsapp.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/vaticano/news/2024-02/canal-do-vatican-news-no-whatsapp.html	(from https://www.vaticannews.va/pt.html)
09:15:00	6287/6287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20May%202025%2012:20:57%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/maggio/10/Nova-card-whatsapp-brasil---Papa-Leao-XIV.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/maggio/10/Nova-card-whatsapp-brasil---Papa-Leao-XIV.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:00	136816/136816	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:54%20GMT	https://www.vaticannews.va/pt/papa/news/2025-10/papa-leao-quirinal-italia-convivencia-pacifica-familia-humana.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-10/papa-leao-quirinal-italia-convivencia-pacifica-familia-humana.html	(from https://www.vaticannews.va/pt.html)
09:15:01	10004/10004	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Oct%202025%2012:32:05%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/15/2025-10-15-udienza-generale/1760518907327.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/15/2025-10-15-udienza-generale/1760518907327.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:01	12245/12245	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Oct%202025%2010:34:01%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/14/2025-10-14-visita-ufficiale-al-presidente-della-epubblica-italia/1760436701952.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/14/2025-10-14-visita-ufficiale-al-presidente-della/1760436701952.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250	(from https://www.vaticannews.va/pt.html)
09:15:01	125232/125232	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:10:59%20GMT	https://www.vaticannews.va/pt/papa/news/2025-10/dilexi-te-eu-te-amei-primeira-exortacao-apostolica-papa-leao-xiv.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-10/dilexi-te-eu-te-amei-primeira-exortacao-apostolica-papa-leao-xiv.html	(from https://www.vaticannews.va/pt.html)
09:15:01	8961/8961	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Oct%202025%2010:02:58%20GMT	https://www.vaticannews.va/content/dam/vaticannews/cem/2025/foto.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/cem/2025/foto.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:01	7260/7260	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jul%202025%2012:09:53%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/luglio/03/32.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/luglio/03/32.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:02	86174/86174	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:55%20GMT	https://www.vaticannews.va/pt/papa/news/2025-09/calendario-celebracoes-presididas-leao-xiv-mes-outubro.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-09/calendario-celebracoes-presididas-leao-xiv-mes-outubro.html	(from https://www.vaticannews.va/pt.html)
09:15:02	10933/10933	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202025%2017:59:03%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/reuters/2025/10/17/16/1760711120328.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/reuters/2025/10/17/16/1760711120328.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:02	95061/95061	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:56%20GMT	https://www.vaticannews.va/pt/papa/news/2025-09/papa-leao-xiv-missa-canonizacao-19-de-outubro-2025-7-beatos.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-09/papa-leao-xiv-missa-canonizacao-19-de-outubro-2025-7-beatos.html	(from https://www.vaticannews.va/pt.html)
09:15:02	7096/7096	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Sep%202025%2010:34:19%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/06/01/2025-06-01-santa-messa-per-il-giubileo-delle-famiglie--dei-bambi/1748770064407.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/06/01/2025-06-01-santa-messa-per-il-giubileo-delle-fa/1748770064407.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250	(from https://www.vaticannews.va/pt.html)
09:15:02	8010/8010	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Aug%202025%2012:31:55%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/08/20/2025-08-20-udienza-generale/1755688659738.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/08/20/2025-08-20-udienza-generale/1755688659738.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:03	95110/95110	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:57%20GMT	https://www.vaticannews.va/pt/papa/news/2025-09/calendario-celebracoes-papa-leao-xiv-novembro-dezembro-janeiro.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-09/calendario-celebracoes-papa-leao-xiv-novembro-dezembro-janeiro.html	(from https://www.vaticannews.va/pt.html)
09:15:03	13668/13668	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Oct%202025%2014:45:00%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/19/Maria-Fernanda-TavaresAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/19/Maria-Fernanda-TavaresAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpg	(from https://www.vaticannews.va/pt.html)
09:15:04	4383/4383	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202025%2009:12:03%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/16/Cartilha-Poltica-para-o-Dilogo-Nacional-InclusivoAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/16/Cartilha-Poltica-para-o-Dilogo-Nacional-InclusivoAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:04	10177/10177	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202025%2009:47:14%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/17/Carlos-Manuel-Tavares-Lopes-Romeu-di-Lourdis.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/17/Carlos-Manuel-Tavares-Lopes-Romeu-di-Lourdis.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:04	9271/9271	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202025%2010:23:00%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/08/01/2025-08-01-giubileo-dei-giovani---messa-giovani-spagnoli/1754072169560.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/08/01/2025-08-01-giubileo-dei-giovani---messa-giovani/1754072169560.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250	(from https://www.vaticannews.va/pt.html)
09:15:04	11994/11994	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202025%2016:40:27%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/16/foto3-jubileu-professores-beiraAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/16/foto3-jubileu-professores-beiraAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:04	10892/10892	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202025%2015:38:07%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/15/Albino-Pakisi-e-Padre-Celestino-Epalanga-Angola.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/15/Albino-Pakisi-e-Padre-Celestino-Epalanga-Angola.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:04	14239/14239	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Oct%202025%2017:01:40%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/15/foto2-dom-claudio-fatima.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/15/foto2-dom-claudio-fatima.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:05	123492/123492	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:58%20GMT	https://www.vaticannews.va/pt/taglist.chiesa-e-religioni.Eventi.gmg.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/taglist.chiesa-e-religioni.Eventi.gmg.html	(from https://www.vaticannews.va/pt.html)
09:15:05	337663/337663	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:59%20GMT	https://www.vaticannews.va/pt/events/ucrania.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/events/ucrania.html	(from https://www.vaticannews.va/pt.html)
09:15:05	95530/95530	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:59%20GMT	https://www.vaticannews.va/pt/papa/news/2024-12/papa-francisco-missa-natal-porta-santa-jubileu-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2024-12/papa-francisco-missa-natal-porta-santa-jubileu-2025.html	(from https://www.vaticannews.va/pt.html)
09:15:06	105791/105791	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:14:59%20GMT	https://www.vaticannews.va/pt/papa/news/2024-12/papa-francisco-jubileu-abertura-porta-santa-rebibbia-carcere.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2024-12/papa-francisco-jubileu-abertura-porta-santa-rebibbia-carcere.html	(from https://www.vaticannews.va/pt.html)
09:15:06	11833/11833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2008:40:26%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2024/12/24/2024-12-24-rito-apertura-porta-santa-basilica-di-san-pietro/1735065204496.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2024/12/24/2024-12-24-rito-apertura-porta-santa-basilica-d/1735065204496.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250	(from https://www.vaticannews.va/pt.html)
09:15:16	9054/9054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Feb%202025%2010:27:19%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/ansa/2024/12/26/10/1735204116871.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/ansa/2024/12/26/10/1735204116871.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:19	106855/106855	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:15:12%20GMT	https://www.vaticannews.va/pt/igreja/news/2024-12/reina-aberta-porta-santa-sao-joao-latrao-sagrada-familia-jubileu.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/igreja/news/2024-12/reina-aberta-porta-santa-sao-joao-latrao-sagrada-familia-jubileu.html	(from https://www.vaticannews.va/pt.html)
09:15:19	83076/83076	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:15:12%20GMT	https://www.vaticannews.va/pt/vaticano/news/2025-01/abertura-porta-santa-basilica-santa-maria-maior-jubileu-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/vaticano/news/2025-01/abertura-porta-santa-basilica-santa-maria-maior-jubileu-2025.html	(from https://www.vaticannews.va/pt.html)
09:15:19	13916/13916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2008:10:31%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2024/12/29/2024-12-29-apertura-della-porta-santa-e-santa-messa-basilica-san/1735463607698.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2024/12/29/2024-12-29-apertura-della-porta-santa-e-santa-m/1735463607698.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250	(from https://www.vaticannews.va/pt.html)
09:15:19	13358/13358	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Oct%202025%2019:06:02%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/09/PS149-COPERTINA.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/09/PS149-COPERTINA.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:20	11234/11234	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Oct%202025%2008:51:54%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/afp/2025/10/10/13/1760094095737.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/afp/2025/10/10/13/1760094095737.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:20	12666/12666	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2008:29:12%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/01/01/2025-01-01-apertura-della-porta-santa-e-santa-messa---basilica-d/1735750107606.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/01/01/2025-01-01-apertura-della-porta-santa-e-santa-m/1735750107606.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250	(from https://www.vaticannews.va/pt.html)
09:15:20	83160/83160	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:15:13%20GMT	https://www.vaticannews.va/pt/papa/news/2025-10/papa-monjas-mexico.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-10/papa-monjas-mexico.html	(from https://www.vaticannews.va/pt.html)
09:15:20	10865/10865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Oct%202025%2011:26:19%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/15/2025-10-15-udienza-generale/1760524295217.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/15/2025-10-15-udienza-generale/1760524295217.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:20	12295/12295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2008:58:27%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/maggio/19/Robert-Prevost-con-augustiniani-di-NigeriaAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/maggio/19/Robert-Prevost-con-augustiniani-di-NigeriaAEM.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:23	10935/10935	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202025%2016:06:39%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/15/DSC01053.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/ottobre/15/DSC01053.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:23	8239/8239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202025%2009:53:13%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/16/2025-10-16-visita-all-assemblea-della-fao/1760607686282.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/16/2025-10-16-visita-all-assemblea-della-fao/1760607686282.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.35	(from https://www.vaticannews.va/pt.html)
09:15:23	14210/14210	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Oct%202025%2007:55:03%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/afp/2025/04/24/09/1745479688488.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/afp/2025/04/24/09/1745479688488.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.500.281.jpg	(from https://www.vaticannews.va/pt.html)
09:15:23	11757/11757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Feb%202025%2011:33:20%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2019/09/21/2019.09.21%20Foto%20per%20notiziario%20in%20latino%2006.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2019/09/21/2019.09.21%20Foto%20per%20notiziario%20in%20latino%2006.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:24	11840/11840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Jul%202025%2008:35:50%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2025/luglio/17/03.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2025/luglio/17/03.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:24	105628/105628	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2008:09:31%20GMT	https://www.vaticannews.va/pt/papa/news/2025-10/papa-leao-xiv-audiencia-geral-catequese-15-outubro-2025.html	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/pt/papa/news/2025-10/papa-leao-xiv-audiencia-geral-catequese-15-outubro-2025.html	(from https://www.vaticannews.va/pt.html)
09:15:24	7064/7064	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Oct%202025%2011:10:46%20GMT	https://www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/15/2025-10-15-udienza-generale/1760517984875.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/agenzie/images/srv/2025/10/15/2025-10-15-udienza-generale/1760517984875.JPG/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
09:15:27	6784/6784	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Jul%202025%2007:42:25%20GMT	https://www.vaticannews.va/content/dam/vaticannews/multimedia/2019/02/13/card.-newman.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpeg	C:/Users/2SND%20TECHNOLOGIES/Downloads/Church/www.vaticannews.va/content/dam/vaticannews/multimedia/2019/02/13/card.-newman.jpg/_jcr_content/renditions/cq5dam.thumbnail.cropped.250.141.jpg	(from https://www.vaticannews.va/pt.html)
